风险,"能发货的,现在有其他蔬菜，！都有季节性的！不能保证常年发货！,你们需要的量大的话可以过来采购！,可以加上号关注！,没有呢！4月中旬商市！请关注！,我是开超市的，能常年发货,138,6951,1180,有一棚博洋9号上市了，需要的速速联系,138,6951,1180,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你现在有啥,你好，有现货吗，能发货吗"
风险,"你好！你是批发商吗？,想批货，你是负责人跟你谈吗？,量多，要老公才能定,你佳我老板v你们直接谈好吗？,可以先谈好,佳了讲一下，谢谢"
正常,你好，请问有什么问题需要我帮忙吗
风险,"我们需要批量订购，方便叫你们老板j一下我们负责人吗,不清楚,还在吗？,嗯,我们需要批量订购，方便叫你们老板j一下我们负责人吗,1375,6506,069,这是我们老板的,你j了和我说一声"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,是的，您有什么其他需要吗,可以的呀,散养的,嗯嗯,嗯嗯,[可爱]"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~
1067~
6480
,你好老板麻烦您加我微信,我的加不了人额"
风险,"在吗,一千一只吗,人呢,我电话,151121,11299"
风险,"1877675,0688,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,现在多少钱一只鸭苗"
风险,"你好,有货吗,老板家下我未联系吧,1512967,1604,家了吗？"
正常,你好老板，请问需要野生五味子吗？
风险,"你好,我要批发一百个菠萝蜜，方便加一下微信吗，沟通比较方便"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好，老板"
正常,"发物流玉米上车价1.1元/斤，运费大概1元/斤，发火车皮运费便宜，60吨起发货,你好,您已跟对方成功接通电话，赶紧“关注”他，成为生意伙伴吧！"
风险,老板你好，感觉你这个产品挺不错的，我是公司的采购，想批发一些试试，这边我不常看，你 + 我微信我们语音聊 17/184184/130
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,怎么联系？我这有需求，请和我联系1382621665,9"
风险,"您好,是的,不好意思，我下午没上，所以没注意,加个微信吧,留个联系方式吧,晚点看怎么联系,我不怎么上,好的"
风险,"树苗质量可以吧！,方便加一下微信详聊么,需要您加一下我的,麻烦您了,180597,07155,加了麻烦通知我一声,加了么,听不了语音,这也没有办法转文本啊"
正常,"多大的?,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,好,可以,好,路封了等通知,你申请退款吧,先退了吧,豆皮没有发是没货吗"
正常,"在的老板,需要波姬红无花果苗吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"在吗？,你这个葡萄能养活吗？,内蒙的,苗不会半路死了吧？,哦,加个微信行吗,我要多买点,去年葡萄没养活"
正常,"你好须要多少拍多少,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,选择数量是选的斤数吗,你好"
风险,"你好，架子牛怎么卖？,西门塔的,加个微信"
正常,"白玉黄瓜品质怎么样,能电话说？,我就是想批发，第一次不知道你家品质怎么样,知道了"
正常,"你好,需要育苗基质吗"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,1500562,6662,有需要可以联系,白天太忙,有事电话联系"
正常,"您好,韵达，百世，中通，邮政随机发货呢"
正常,"您已跟对方成功接通电话，赶紧“关注”他，成为生意伙伴吧！,我们这边的沃柑杯苗好的已经不多了，而且现在你也拉不走啊,两年苗不要"
正常,"这些都可以,车厘子,可以发货,要车厘子？？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,下单，就行,发顺丰空运，第二天送到,现在发货吗,可以,今天，明天都可以发货"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,哦！,老板！,仔猪还有没？"
风险,"你好，我是你同市的批发商，这是我威*信,我量大长期合作， 
谈好了可以在这里拍商品
165***3984****2664
伽的时候备注下你卖什么的。.
,165***3984****2664,我平台下单   微信谈下价格吧  我量大,加的时候备注下卖什么
,量大  微信聊  我可以在这里下单 ,165***3984****2664"
正常,"有货的,有阎了的麻鸡苗吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,没有,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,预定要多长时间才可以发货,你们那里有脱温的阎鸡苗吗？,[可爱],要提前预定,你好,1个月"
风险,"159,0294,3632,v"
正常,你好，今天可以正常发货了，如果有需要正宗产地的安溪感德镇槐植铁观音可以下单了，下午4点前，下单的当天发货哦！
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,7月"
风险,"你好老板，我对你的产品有兴趣
可以家个vx具体了解吗
我这客户太多，不方便用这个一个个回消息
我的是
139
4527
6894
诚信合作！,嗯嗯  加我详谈 把 可以长期合作"
风险,"你好？,我要有货有些多，支持视频看货吗,如可以请加tggg453满意我立马平台订货,谢谢"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,有的,1500562,6662,需要联系"
风险,"182
457
364
97
老板好，我是省内的采购的，这是我的维/信有意采购
聊好了可在这里交易


"
风险,"你好，什么时候开工？我们需要大量采购,我们公司需要扩展新供应商合作,想在您这进一批货，方便老板加一下我们负责人微信详谈吗？,lhf74153"
正常,"你发个图片看看,6股6厘米的,0.5一平米,一件有多重，要多少钱？



,您需要长呢？,您好,2米宽的多少钱米？多少发货？,围网有多高,2米和3米,看着图片效果比实际的网眼大一点,需要多少钱？,500平米以上按0.5元,怎么不回，不在线吗？,你每平米0.6元的发个图片看看,料子要好点,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,咱这是边长3厘米,你有0.5元/平米吗？,你这包邮吗,我要100米，宽2米的？要多少钱。,量少按0.6元,6股3厘米的孔0.8元一平米,多久到货,有多重？,您需要多宽？,有,蓝色,您需要多长多宽的？,需要围网吗,你这种是多少钱一件，有多少米长？,您需要多少米长呢？,6股6厘米的孔0.6元一平米,不包邮,你这邮费谁付"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,有大点的不"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我威**信
167~1067~6428,是的 ，量大微信聊,量大，微信聊你加我
167~1067~6428"
正常,"有种植方法吗？,要莲藕种苗吗？,要多少棵呢？,请问你们的莲种什么时候种植，产量和口味如何？,你好,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板包盆栽吗,不包哦   盆栽运费太高  土太沉  ,裸根发货  我家包成活的,您好   在的"
风险,"油豆角丝有货吗？,159457,88918,你加我"
风险,"你好！罗老板，我是广西南宁武鸣区的刘存，我这有泰国红宝石青柚苗，品种绝对纯正，罗老板需要苗的联系我，欢迎来我苗里实地考察看苗预定,182,你好，我刚打了你的电话，但是你没接，期待你给我回复。,7611,8702,感谢您的报价，另外您对本次报价还有什么要补充的可以留言给我，如果货品、价格合适，我会主动联系您。"
正常,"嗯,3.8可以拉多少,好的,哦,要的多可以这边协助找物流,你好包邮吗,不包邮的，运费买方负责支付，因猪是活物需要实地看好后装车,还是怎么运输呢？,我看看吧，这两天那个病情卡的严外地车辆不准来。,3.8运费多少,7元一公里,三四十斤的可以拉二百来头,要的少自己拉,四川省广元市旺苍县,老板，运费怎么算？,哦,运费怎么说,保温车大小价格不一有3.8米，6.8米，9.6米，具体可以联系客服或者直接来电咨询,你上面写的一头猪也可以批发。那怎么拉，还是"
正常,"冻过的还要贵的吗？,上面的价格是正确的吧！没有要求批多少吧！,有要求批发多少吗,哦,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"你给多少钱一斤,生晒熟什么价格卖,价格不一定，看质量,前几天有人都给二十多了,15一17左右吧"
正常,"你好,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"还没有现货吧,我刚开始弄,准备卖的,呵呵,我朋友现在在我们这边批发市场拿的,是微信卖的，每天去拿，感觉最近樱桃都不太好了,温州,我们小搞搞，我自己做外贸的，今年形势太差，所以准备搞点小本生意玩玩,好吧，谢谢,我先弄弄，有起色了再找你[可爱],怎么称呼你,好勒，杨哥,包邮吗？购买后多久发货？,好吧，[汗]杨姐,包邮吗？购买后多久发货？,价格还可以便宜点吗？,我姓滕，单字一个飞,手机号是你微信吗？,等下我加你，在开车,[呲牙]"
风险,"你好我们准备买这个沙糖桔苗，方便和我们总负责人联系嘛,具体的是她说了算"
风险,"你好,可以批发吗,你好,可以批发吗,贵州,哦哦哦,到时候，可以给说下嘛,物流正常了,152,00601595,维新,麻烦回复下,对的,所以害怕坏掉,留下我老板的联系方式,家了说下,理解的,[呲牙],我收藏下您"
正常,"不知道适合我们这边不,价格是多少？,你好



,一年苗需要两年,介绍一下好嘛,我们是属于高原,老板你好！请问你们这苗几年可接果子,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,明年可以挂果,我也是干种植行业的，我想了解一下这桃树的属性，,老板，我想跟你确认一下产品特征，有最近拍的照片和视频吗？,2年的呢？,你好"
风险,"130,留个地址，我是莱芜的,6401,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,1268,留个电话,打电话了，你没接呢,需要个货源"
正常,"你好,需要草鱼苗吗,有货的"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,回复不及时加微,1558413,7775,方便加个wx
1558413
7775"
正常,"高,包成活,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好   在的,可以的  山东临沂平邑"
风险,"1500562662,1500562,6662,老板电话联系,白天太忙手机没空看,黄脚鸡,1500562,6662,我在有事，,可以电话联系,白天太忙,1500562,6662,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,下半年高峰期来临，大家都很忙，有事打电话，打电话，打电话，,1500562,6662"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你的鸭卖了？"
风险,"老板家的产品方便加个微信了解下吗
聊好了可在这里下单
我这加客户过多被限制麻烦您+我了
1672~513~25~69"
风险,"你好是厂家老板吗,量多有优惠吗？可以长期合作。,好的，你加微信吧,150224,59274,发一个订单表给你。,加了吗"
正常,"你需要 什么,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,公牛,就是熟牛头,是的,去油的  和淋巴的"
风险,能加微信吗？手机号就是微信号
风险,"你好老板！我想从你这大量批发
如果还不能发货或者担心托运问题我商量下
我们谈谈价格加我薇信吧，诚信长期合作
1847
5619
139
我手机要没电了，麻烦你加一下,没事加个微信备用"
风险,"老板哪里的？,要公苗母苗还是混合苗,150-0562-6662"
正常,"贵州盘州,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,好的，到时联系！,老板你好，请问你有没有骚公羊？,好的,23左右,发过电话给我！,有,一市斤,远了,自己过来拉你们价格是多少钱一斤？,你哪里的,最低批发价多少？,等怡情过了,运不了"
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,可以送货上门吗？四川成都简阳市三岔镇三岔街,158,9231,3586,加我"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,多高的,新年好,多少数,您要多少棵,什么苗子,罗汉松,您要哪个品种"
正常,"你好,你的沃柑苗是枳壳头还是香橙头,两种都有苗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好，我刚打了你的电话，但是你没接，期待你给我回复。,想要哪种的"
正常,"雷沃有么阿,包邮吗？购买后多久发货？,包邮吗？购买后多久发货？,没有,LX704,没有,老板zai'm,有704没有阿
,你好,东方红的吗,嗯嗯"
风险,"2.80,我在采购芋头，您有现货吗？价格多少？,137,9911,9993"
正常,"老板：是小鸭吗？,8.5--10斤左右的,火鸭！番鸭,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
,今天下单买十颗赠一颗，不成活无条件补发！
风险,"在么,我们需要三百斤,包邮吗？,哦哦,因为我之前淘宝买过，送到的时候有坏的，联系客服还联系不上，可以先加个联系方式吗？,您受累加一下我吧,备注一下哦,加上了么？,包邮吗？购买后多久发货？,加了吗"
正常,"老板你好,最近需要购油茶苗吗"
风险,"137
861
358
21
你好，我是你附近市的批发商，这是我的薇，有意批发
聊好了在这里拍
,你好加我了吗"
正常,"是,是嫁接吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
风险,"老板在吗,有双赢个生意打你谈下,以免平台没看到消息，请加下tggg453好联系,我想一定会有个愉快的合作"
风险,"在吗,我需要500你那有吗,那加我微信，有货了通知我，我安排时间,广东,加了吗,加了吗"
风险,"包邮吗？购买后多久发货？,啥时候可以？,我有点着急,家我详谈吧,我量大 需要和你详细沟通,加拉？,包邮吗？购买后多久发货？,家我了？"
正常,你好，需要茶花吗？
正常,需要多少
风险,"在嘛,内蒙古呼市发货嘛还,2000,好,对了你家我微吧,18061424,347,长联系,一会儿可能会忙,嘉了吗,江老板,？,好,我老婆的号,江老板？,没看到你的信息呀"
风险,"多买能便宜嘛,想多批发一点能不能便宜,是的,批发50斤能不能便宜呢,100斤按多少钱一斤吖,200斤批发多少钱,那您加我吧,等疫情过了联系我下单,135,30455301,是的,广州,加了嘛 老板"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板还有货么"
正常,"有货吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您已跟对方成功接通电话，赶紧“关注”他，成为生意伙伴吧！"
风险,"老板你好，您加我了吗？我这里的消息不常看,1671~0676~486"
风险,"老板你好，甘蔗什么价格,怎么联系你老板,好的，我加你,接收一下，我是猎手"
风险,"你好,能批发吗,我想批发,我想批发多一点,+,180
61424347  细聊吧,+了吗,+了吗,加了跟我说一声我好同意,+了吗"
正常,需要紫姜吗
正常,"能发货吗,可以,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你要什么鸡,有什么鸡,你在潼南那个地方卖鸡哟，打电话又不接,你好，我刚打了你的电话，但是你没接，期待你给我回复。,你好，我刚打了你的电话，但是你没接，期待你给我回复。,只有300多只来"
风险,"你好   我要大量购买,加一下w,135336,44491"
正常,"包邮吗？购买后多久发货？,你现在要收货吗,有老板就介绍一下,你在哪里销售,我现在需要老板来收,你什么时候需要,青岛平度,有,哦,你哪里,你好,我不收，我销售,你需要多少？,是的,海南,我在采购圣女果，您有现货吗？价格多少？,是的，每天现摘,嗯,有大量货，价格根据市场波动，目前价格6.5"
正常,我是贵州省毕节市批发商
风险,"在吗,我需要100条有吗,好，加我微信吧，可以发货了，好通知我，麻烦你了,加了吗,是的"
风险,"你好
,您是老板吧,您家我v,1522638,9339,咱俩谈"
正常,我在采购羊肉，您有现货吗？价格多少？
正常,"请问你需要什么果树苗呢？老板,老板，我想跟你确认一下产品特征，有最近拍的照片和视频吗？"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你的鸡多大"
正常,"你好,运费算谁的老板"
风险,"老板你好，我是公司采购
＋薇-信说
我号是
137
7784 
7069
对你产品有兴趣"
风险,"157+6143+5080,打这个,你好，我刚打了你的电话，但是你没接，期待你给我回复。"
正常,老板，你好！现有大量炎陵黄桃苗出售，欢迎订购。
正常,"所有商品都包邮吗,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"你好！还有几斤,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"你好，我刚打了你的电话，但是你没接，期待你给我回复。,萝卜可以发了，但是只能发5斤的,我们在等通知,也着急,什么时间发货呀"
正常,在的，随时购买随时发货…
风险,"老板家的产品方便加个微信了解下吗
聊好了可在这里下单
我这加客户过多被限制麻烦您+我了
1653~984~24~71,来宾的   可以的话  加我微信详谈 老板,老板，刚刚那个号频繁了麻烦你加我这个
165~3987~2572"
正常,"没有亲,我在采购防风，您有现货吗？价格多少？,我们这边还没开市，发不了,好的"
风险,"在吗？,60133610486，我微信大量批发，这个聊太麻烦了,加了。麻烦说一下啊"
风险,"老板，枇杷怎么批,5000斤,价格怎么样,多大的,哪里发货,产地哪里,有实物图片吗,没滤镜的那种,你这一筐是多少斤,净重,我是安徽,如果是送货过来价格加运费还是,我最近也没得什么空主要是,我想能不能先快递发一两箱过来我看看货,可以我就订,快递发怎么收,算,泡沫箱一箱多少斤,按批发价算吗,发顺丰？,能不能一半20，一半35的参半，按6.5算,我看下两种货,怎么付,你要不加我微信吧,小孩睡了,可以,我是加错人了吗"
正常,你好需要樱桃苗吗？品种齐全，价格优惠。
正常,有货的
正常,"网上的視频可以看到的,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你确定要吗？品相还可以,你这个鱼品相怎么样，能发个视频看下不？,可以"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好四川成都能发货不"
风险,请问你是老板或者负责人吗？
正常,"你好,大种鸭苗你要多少？"
正常,"运费到广东梅州五华要多少钱,先三四千斤，试销下"
风险,"你是负责人吗,能批发吗,:heavy_plus_sign:v吧具体细聊我让我父亲跟你说"
正常,"山西忻州三百斤西门七千五一头，运费一头二百,感谢您的报价，另外您对本次报价还有什么要补充的可以留言给我，如果货品、价格合适，我会主动联系您。,你好，请问 您的地址是哪里？
我是看具体价格调整的。
预算是要十头牛，一头公种牛，其它母牛。三百斤以内，到安徽滁州定远县藕塘镇 一共多少钱？"
正常,"给鸡鸭吃,现在还发不来货,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,您好，你是用种草坪的还是给动物吃的呢,黑麦草怎么卖？"
风险,"现货,153,97624422,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"您好，暂时发不了货,哦"
风险,"是商家吗,批发怎么卖,家威细聊1503221～6411"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~1067~6495,您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我微信
167~1067~6495,麻烦加我下  期待与你合作,是的 老板量大详谈"
风险,我们是山地放养的土鸡，土鸡蛋，个头大小，颜色都绝对放心，无色素，150-0562-66662有机会可以合作，一斤11-12枚
风险,"方便加136,294,77447,两年驯化苗,我在云南寻甸,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,金银花苗几年的,请稍等,我看你们苗在东川我可以自己去拉货,怎么卖呢"
风险,"你好,买的多可以优惠一点点,没,300,可以加一下微信说一下价钱梦,那我咋这说不清 因为有敏感词,我好友限制了 要不然就加了,15820,1236910,加了吗,我看看,怎么"
正常,"？？,36－5,您不是要树苗啊,6－6,我这里有油蟠7-7,我的第三年了   今年挂果,好的，打扰了,我有7－7    ,嗯  油蟠桃,我这里的品种,是准备购买树苗？[可爱],有的,不要7－7,这两个品种,谢了   没有我要的"
风险,"老板你好，我对你家产品有意，并且大量批发长期采购
希望您可以先迦下我威~~信，以后好联系我
167~~
1067~~
6486,谈合作 老板"
正常,下午好。
风险,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,1500562,6662,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,1500562,6662,详情电话"
风险,"在吗？,找您订些货，湖北可以发吗,可以的话薇҈T҈g҈g҈g҈4҈5҈3我们具体谈下，平时很少看这个上面的信息,﻿谢谢"
正常,"需要多少的量？,仙进三奉,发个图片,1~1.5公分左右粗，60～80公分左右高,是的,您需要什么品种的荔枝苗？,什么规格"
正常,"两百五六以上了,你猪多大的,你好,广东云浮,广东云浮,你好，你是哪里的？,了解你的猪,你好,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"最低批发价多少？,老板，运费怎么算？,老板要进多少，发货到那里,什么时候要"
风险,"有低价的香蕉吗？1.2左右的,没有,186,871,99,233,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你好,你好,电话,威尼斯的品种啊！,你好:blush:有没有小蕉,你好,不好意思没接到"
正常,"这货现在多少钱1吨？,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"买一只发货吗？,最少几只发货，多重？"
正常,"好的，谢谢,你好,没有老板,我在采购大蒜种子，您有现货吗？价格多少？"
正常,"你好,需要金草鱼苗吗,有货的"
正常,"本公司专业辣椒杂交制种二十余年！主推高辣系列，艳椒单生贵族，高辣霸王，高辣单生大果，泰辣单生819，818，816，簇生高辣，越级天宇，川田千斤，满山红，韩国红五号，天闻二号，艳红系列，艳红大果，艳奇，娇艳，聚缘草莓椒，聚缘子弹头，袖珍椒子弹头，杭椒，螺丝椒，美人椒，港椒，芜湖早椒王，各种线椒，甜板椒系列，色素椒！金塔系列，千斤红，北京红，适合腌制，干制，打酱，走市场！品种齐全！欢迎各位新老客户亲临指导,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！"
正常,"老板安徽的是吧？你拉回安徽吗？,你土鸡多少钱一斤？,哦，你送行不？,这个我还真不知道能不能过来，我们这边现在管的还有点严。,你送货不？,我到你那里拉，不知路上过得了不。,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,十三。"
正常,"最低批发价多少？,最低批发价多少？,草鱼苗,有1斤/七八条？,二万斤,1/3两有？,有什么规格,1斤有多少条,打过几针疫苗,太小了怎数得出,十万尾多少钱,鱼在什么地方,可以看货？,电话号码多少,怎么了,广西来宾,你们公司没育有大一点的？,怎样联系你,不方便谈"
正常,"感谢您的报价，另外您对本次报价还有什么要补充的可以留言给我，如果货品、价格合适，我会主动联系您。,你好亲需要咨询什么果树苗呢  咱们这边都是现挖发货品种纯度保证   量大 后期出现死苗免费补发"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,丑橘什么价位，留个:phone:️"
正常,什么价，有货没有
风险,"1877,637,7816"
风险,"在吗,微付款可以吗"
正常,"好的,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,通过一下"
正常,"这也可以聊,直接下单也可以都是批发价,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,慢慢回不急"
正常,你好，需要蔬菜苗可以联系。我们是育苗基地，常见的蔬菜苗都有
正常,品种如何？
正常,"好！,货怎么到云南昆朋去了？,等过两天快递收湖北的件  再发货,董老板你好  我找了好几家快递  湖北那边都暂时不收件  如果你不着急我就过段时间给您发货！,谢谢！,货没有发  现在快递湖北不收件   这个单号是随便填了   ,现在所有的快递湖北方向的都不走件"
正常,你好，需要什么苗？
风险,"你好，是否还有黄豆卖。,怎么联系你？我这边需要大量，长期购买,方便就留个电话"
正常,老板你好！桂风苗圃是浙江柑橘博览园指定果苗培育订点单位，卖的都是良心苗，现在市场上假品种苗很多，比如【无杍沃柑与有杍沃柑， 由良早熟橘子与普通早熟橘子，爱媛28与30】这几个品种都是很难分别的，本苗圃绝对可以解决这个问题，让广大果农买的放心，种的也放心，欢迎光临采购，谢谢！可电话咨询
正常,"这个你放心,欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,你需要可以下单,现在可以种植吗,你什么地区,成活率怎么样,包邮吗？购买后多久发货？,四川,包你百分百成活,可以啊,死苗补发"
风险,"老板你好，我是来自浙江百货公司批发的，我对你的产品很感兴趣，有意向大量收购，您+ 我微信我们详谈吧 1710/278/2600,嗯嗯 我很有兴趣
加我详谈吧"
风险,"你好
,你好您是老板吧,我想订购一批 ,可以发货吗,2000斤,帮朋友订购的 ,1522638,9339,家一下我看,我,家一下我 有多少,加了吗 "
正常,"我在采购糟渣类饲料，您有现货吗？价格多少？,你猜"
正常,您好，需要详细了解一下我们皇家一号黄灯笼这个品种吗？
风险,"包邮吗？购买后多久发货？,我这边需要大量的货,可以加个微信祥聊吗,150
735
97124,这是我的微信,麻烦加一下,咱们店里还有其他水果嘛,好的"
风险,"你好,那可以批发货么？,我市场的   可能要的比较多,那你先加我一下V  然后先说一下价格,这样也方便联系,你加我合作人的微信吧  ,1368022,0055,加了说一下  我叫她同意一下"
风险,"你好老板，你家货物不错，能大量合作嘛
茄我维信谈谈怎么合作,物流价格等
1513
2475
753,那 加我微信 可以发货联系我"
正常,"你好,需要青竹苗吗？"
正常,"欢迎光临本店，量大价格从优，支持惠农网在线交易，看到您的留言我将马上回复，您也可以选择来电咨询哦！,老板猪肉怎么卖？"
正常,我在采购牛副产品，您有现货吗？价格多少？
正常,"怎么卖,有"
风险,"您好，我是周围城市的批发商，您家产品很不错，我想和您合作采购大量
谈好了可以在这里拍商品，您伽我威**信
167~
1067~
6480
,好的老板 麻烦你加我,我的手机没电了"
风险,"在吗,你是负责人吗,我这边水果店,需要大批进货,怎么了,我怎么了,我说过要你微信了吗,你这个人有病,我是来进货的,有你这样的吗,我是进货的,我TM真进货,我还有水果店照片,你TM脑子有病"
